,userid,content,data,tags
25,cu_official,"cu_official인증됨⠀#EVENT⠀안녕하세요 비주얼을 맡고 있는 곤약(?)입니다만✨⠀⠀실력도 레전드, 활동명도 레전드 🎤⠀⠀예사롭지 않은 게스트⠀[다이나믹듀오& 거미]의⠀예사롭지 않은 입담 대공개!⠀⠀개코VS최자VS거미VS곤약 중⠀가장 독특한 활동명을 댓글에 남겨주세요!⠀추첨을 통해 선물을 드립니다🎁 ⠀⠀💗 이벤트 기간 : 1/20(월) ~ 1/27(월)⠀💗 당첨자 발표 : 2/4(화)⠀💗 이벤트 경품 : CU모바일상품권 3천 원권(10명)⠀⠀활동명에 관한 비하인드 스토리가 궁금하다면?⠀지금 바로 💚씨유튜브에서 6화 풀버전 확인하기 💚⠀⠀#CU #빌보드코리아 #T_TIME_그르르갉 #그르르갉⠀#다이나믹듀오 #다듀 #개코 #최자 #거미 #미연 #MIYEON⠀#아이들 #GIDLE #IDLE #댓글이벤트 #이벤트수정됨 · 17시간",2025-01-20,"['#EVENT⠀안녕하세요', '#CU', '#빌보드코리아', '#T_TIME_그르르갉', '#그르르갉⠀', '#다이나믹듀오', '#다듀', '#개코', '#최자', '#거미', '#미연', '#MIYEON⠀', '#아이들', '#GIDLE', '#IDLE', '#댓글이벤트', '#이벤트수정됨']"
26,cu_official,"cu_official인증됨⠀#EVENT똘기는 필수, 독기는 디폴트!대한민국 신뢰도 1위탐사보도 프로그램 ‘트리거’ PD들의 이야기💬디즈니+의 오리지널 시리즈 <트리거> 지금 스트리밍 중! 💥디즈니플러스에서 1, 2화 정주행하고 기대평 이벤트에 참여해보세요!친필 싸인 포스터부터 디즈니플러스 이용권까지 선물 드려요🎁📌참여방법① CU 인스타그램 계정 팔로우② <트리거> 기대평을 남겨주세요* 1/15 기준 1-2화 시청 가능합니다. 남은 에피소드도 많.관.부!⠀📌이벤트 기간1/20(월)~1/27(월)*당첨자 발표: 2월 3일📌당첨 상품- 배우 싸인 포스터 (3명)- 디즈니+ 스탠다드 3개월 이용권 (100명)- CU 모바일 상품권 3천원권 (10명)#디즈니플러스 #디즈니+ #트리거 #디즈니플러스트리거#김혜수 #정성일 #주종혁 #CU이벤트 #이벤트 #디즈니플러스이벤트#CU #씨유 #당신의_좋은친구_CU수정됨 · 17시간",2025-01-20,"['#EVENT똘기는', '#디즈니플러스', '#디즈니+', '#트리거', '#디즈니플러스트리거', '#김혜수', '#정성일', '#주종혁', '#CU이벤트', '#이벤트', '#디즈니플러스이벤트', '#CU', '#씨유', '#당신의_좋은친구_CU수정됨']"
27,cu_official,"cu_official인증됨⠀귀여운 건 못 참지! 귀여운 패키지와 헬로키티 어묵🎀⠀거기다가 무려 15종의 랜덤 스티커까지!⠀⠀해외 직구·공구템이었던 헬로키티 라면을⠀지금 바로, 오직 CU에서만 만나보세요🍜⠀⠀💜 포켓CU 예약 구매 💜⠀📅 예약 기간: 1/21(화) 오전 11시~⠀(*선착순 2,000 BOX)⠀⠀📌 헬로키티 라면 18입 박스 28,800원⠀⠀@아, 나랑 같이 CU에서 헬로키티 라면 예약할래?⠀⠀#헬로키티 #HELLOKITTY⠀#헬로키티라면 #포켓CU⠀#CU #씨유 #당신의_좋은친구_CU수정됨 · 16시간",2025-01-20,"['#헬로키티', '#HELLOKITTY⠀', '#헬로키티라면', '#포켓CU⠀', '#CU', '#씨유', '#당신의_좋은친구_CU수정됨']"
28,cu_official,cu_official인증됨⠀#EVENT보기만 해도 감미로워~ 🎵역대급 듀엣곡 발매 소식을 들고K뮤직 토크쇼 [T-TIME : 그르르갉]을 찾아온최정상 뮤지션 [다이나믹듀오 & 거미]! ✨개코의 개명 비하인드와아무도 모르는 게스트의 비밀은..?!🤷‍♂️??: 비밀인데 어떻게 얘기해요 다듀 & 거미의 노래 중나만의 최애곡을 댓글로 남겨주세요!추첨을 통해 선물을 드립니다🎁 💗 이벤트 기간 : 1/17(금) ~ 1/24(금)💗 당첨자 발표 : 1/31(금)💗 이벤트 경품 : CU모바일상품권 3천원권(10명)본편이 궁금하다면? 지금 바로 씨유튜브에서 6화 풀버전 확인해보세요!#CU #빌보드코리아 #T_TIME_그르르갉 #그르르갉#다이나믹듀오 #다듀 #개코 #최자 #거미 #미연 #MIYEON#아이들 #GIDLE #IDLE #댓글이벤트 #이벤트수정됨 · 3일,2025-01-17,"['#EVENT보기만', '#CU', '#빌보드코리아', '#T_TIME_그르르갉', '#그르르갉', '#다이나믹듀오', '#다듀', '#개코', '#최자', '#거미', '#미연', '#MIYEON', '#아이들', '#GIDLE', '#IDLE', '#댓글이벤트', '#이벤트수정됨']"
29,cu_official,"cu_official인증됨⠀What’s NEW in CU?🔔 따끈따끈한 1월 3주차 신상 소식이 도착했습니다 🔔따끈한 미소장국과 카츠를 함께!든든 따뜻한 따끈정통카츠정식부터🍱이탈리아를 꾹꾹 눌러 담은 ~🇮🇹CUX맛폴리 콜라보 상품까지❣️ @아, 오늘 따끈한 CU 신상 어때? (ノ^∇^)🎁 #EVENT 🎁📢1월 3주차 신상품 중 먹어보고 싶은 상품을 댓글로 남겨주세요!추첨을 통해 선물을 드립니다!✅ CU 공식 인스타그램 팔로우 필수!✅ 기간 : 1/17 (금)~1/24 (금)✅ 당첨자 발표 : 1/30(목) *당첨자 개별 DM 발표✅ 경품 : CU 모바일 상품권 3천원권(10명)#따끈정통카츠정식 #따끈정통숯불치킨정식#맛폴리 #쉬림프리올리오 #피자스팀베이글#트러플머쉬룸누들 #따끈떡볶이맛참치김밥#따끈떡볶이맛참치마요 #따끈통모짜비프버거 #급식대가햄가득부대찌개 #명륜진사갈비만두 #405초코마시멜로우쿠키 #바로먹는고구마 #오늘단백바카라멜 #오늘단백바피스타치오수정됨 · 3일",2025-01-17,"['#EVENT', '#따끈정통카츠정식', '#따끈정통숯불치킨정식', '#맛폴리', '#쉬림프리올리오', '#피자스팀베이글', '#트러플머쉬룸누들', '#따끈떡볶이맛참치김밥', '#따끈떡볶이맛참치마요', '#따끈통모짜비프버거', '#급식대가햄가득부대찌개', '#명륜진사갈비만두', '#405초코마시멜로우쿠키', '#바로먹는고구마', '#오늘단백바카라멜', '#오늘단백바피스타치오수정됨']"
30,cu_official,cu_official인증됨⁦⁦⠀#EVENT씰룩! 씰룩!CU를 찾아온 사랑스런 물범 친구들과함께하는 포켓CU 스탬프 이벤트!!아직도 참여 안 한 사람이있다고!? ٩(๑•̀o•́๑)و씰룩Pick! 겨울 간식을 구매하고응모만 하면 추첨을 통해귀여운 씰룩 굿즈를 주는데 이걸 안 할 거야!!🔥😜아직 참여 못한(?) 너를위해특별히 한번 더 소개해줄게⸜(♡＇ᗜ＇♡)⸝🤍 씰룩X 포켓CU 스탬프이벤트🤍📌이벤트기간1/2(목) ~ 1/31(금)📌 참여방법STEP 1. CU 매장 방문 후 행사 상품 구매&멤버십적립STEP 2. 스탬프 적립 확인STEP 3. 포켓CU 이벤트 페이지 응모 버튼 클릭(TIP: 10번까지 중복 응모 가능!)📌 경품안내- 씰룩 벚꽃냥범 마그넷 키링(30명)- 뚱범 인형(30명)- 아기범 인형(30명)🤍 친구 태그 댓글 이벤트🤍같이 스탬프 이벤트 참여 할 친구를 태그해주세요!추첨을 통해 선물을 드려요🎁📌  CU 인스타그램(@cu_official)과씰룩 인스타그램(@sealook.daily) 팔로우 필수!📌 이벤트기간1/17(금) ~ 1/23 (목)📌 당첨자 발표1/31(금)*당첨자 개별 DM 발표📌 경품CU모바일 상품권 5천원권(10명)아직 이벤트에 참여하지 않은 친구가 있다면@@ 당장태그GOGO ⸜(♡＇ᗜ＇♡)⸝#씰룩 #sealook #겨울간식 #CUX씰룩#CU1월행사 #스탬프이벤트 #댓글이벤트#CU #씨유 #당신의_좋은친구_CU3일,2025-01-17,"['#EVENT씰룩!', '#씰룩', '#sealook', '#겨울간식', '#CUX씰룩', '#CU1월행사', '#스탬프이벤트', '#댓글이벤트', '#CU', '#씨유', '#당신의_좋은친구_CU3일']"
31,cu_official,"cu_official인증됨⠀✨ NEW YEAR with CU WHISKEY ✨입문용 위스키 TOP! <발베니 12년산>은 물론9,900원 갓성비 위스키까지!오직 CU에서만💕 인기/가성비 위스키 7종 특가 할인 💕🥃발베니12년더블우드700 / 99,800원🥃 조니워커그린 700ml / 69,900원🥃 버팔로트레이스 750ml / 39,800원🥃 조니워커블론드 700ml / 29,900원🥃 조니워커블론드 500ml / 24,900원🥃 클레이모어블렌디드700ml / 9,900원🥃 탈린스만700ml / 9,900원📍 행사 일정 📍 1/17(금)~1/31(금)품절되기 전에 CU로 달려가야겠다! ⁽⁽٩(๑˃ᗨ˂)۶⁾⁾* 상시 운영 상품으로, 점포에 재고가 없을 경우점포 근무자를 통한 현장 주문이 가능합니다!※ 지나친 음주는 뇌졸중, 기억력 손상이나 치매를 유발합니다.※ 임신 중 음주는 기형아 출생 위험을 높입니다.#위스키 #발베니더블우드 #조니워커 #CU1월행사 #위스키할인 #할인행사#CU #씨유 #당신의_좋은친구_CU수정됨 · 3일",2025-01-17,"['#위스키', '#발베니더블우드', '#조니워커', '#CU1월행사', '#위스키할인', '#할인행사', '#CU', '#씨유', '#당신의_좋은친구_CU수정됨']"
32,cu_official,"cu_official인증됨⠀#EVENTBGF리테일과 함께하는🍀ESG 실천 이야기🍀더 나은 세상을 만들어가는BGF리테일의 ESG 활동을 위해여러분의 목소리를 들려주세요!👂 ✨📢 현재 BGF리테일은 이렇게 실천하고 있어요온실가스 배출💨을 줄이고,환경을 생각하는 포장재🧃를 활용하며,길 잃은 아이들을 안전하게 보호👪하고,건강하고 바른 먹거리🍱를 제공한답니다!지구와 환경을 위해앞으로도 더 나은 변화를 만들어갈 수 있도록여러분의 소중한 의견을설문조사에 담아주세요!참여해 주신 분들 중 추첨을 통해☕ get핫아메리카노L ☕ 를선물로 드립니다!📌설문 이벤트 기간 1/17(금) ~ 1/24(금)📌참여 방법 :① 프로필 링크에서 ‘BGF리테일 ESG경영 설문조사’ 클릭② 네이버폼 설문조사 참여 후 연락처 기재하면 완료✨📌당첨자 발표 당첨자 발표 : 2월 초(당첨자분들께 개별 송부 예정)📌경품get핫아메리카노L 기프티콘 (150명)환경을 위한 작은 실천, 지구와 사회의 좋은 친구🍀BGF리테일🍀과 함께해요!⠀※ 자세한내용은 프로필 링크에서 확인하세요#BGF리테일 #ESG #지속가능경영 #설문조사 #이벤트#CU #씨유 #당신의_좋은친구_CU수정됨 · 4일",2025-01-17,"['#EVENTBGF리테일과', '#BGF리테일', '#ESG', '#지속가능경영', '#설문조사', '#이벤트', '#CU', '#씨유', '#당신의_좋은친구_CU수정됨']"
33,cu_official,"cu_official인증됨🇮🇹CU X 맛폴리🇮🇹어서 오세요! 레스토ㄹ.. CU입니다 (ღゝ◡╹)ゝ간편식계의 강자 ✨맛폴리 면 요리 2종 출시!향긋한 올리브유 속 새우, 마늘에푹 ~ 빠져볼 시간 🍤#맛폴리쉬림프알리오올리오그냥 먹어도 맛있는 크림 우동에⠀트러플오일과 양송이가 듬뿍 🍄#맛폴리트러플머쉬룸누들🎁 #EVENT 🎁맛폴리 누들&파스타 신메뉴를함께 즐기고 싶은 친구를 태그해주세요!추첨을 통해 선물을 드려요@야, 이거 맛있을 것 같지 않아!?📌 CU 인스타그램 팔로우는 필수!📌 기간 : 1/16(목) ~ 1/23(목)📌 당첨자 발표 : 1/31(금) *당첨자 개별 DM 발표📌 경품 : CU모바일상품권 3천원권 (10명)#맛폴리 #쉬림프알리오올리오 #홈스토랑#편의점신상 #편의점추천 #CU신상#댓글이벤트 #이벤트 #CU #씨유 #당신의_좋은친구_CU수정됨 · 5일",2025-01-16,"['#맛폴리쉬림프알리오올리오그냥', '#맛폴리트러플머쉬룸누들🎁', '#EVENT', '#맛폴리', '#쉬림프알리오올리오', '#홈스토랑', '#편의점신상', '#편의점추천', '#CU신상', '#댓글이벤트', '#이벤트', '#CU', '#씨유', '#당신의_좋은친구_CU수정됨']"
34,cu_official,"cu_official인증됨⠀🇮🇹CU X 맛폴리🇮🇹⠀맛없없 조합의 신흥 강자 ✨⠀맛폴리 디아볼라피자 스팀베이글 출시!⠀🔥 불닭 소스, 페퍼로니, 치즈의 조합?⠀ 이건 무조건 맛도리지 ദ്ദി ˉ͈̀꒳ˉ͈́ )✧⠀🎁 #EVENT 🎁⠀지금 피자 좋아하는 친구 태그하고⠀맛폴리 디아볼라피자 스팀베이글 출시 소식을 알려주세요!⠀추첨을 통해 선물을 드려요!⠀✔CU 인스타그램 팔로우는 필수!✔기간 : 1/15(수) ~ 1/22(수)✔당첨자 발표 : 1/31(금) *당첨자 개별 DM 발표✔경품 : CU모바일상품권 3천원권 (10명)⠀@__아, 디아볼라~ 피자 먹어볼라~? >_<⠀#맛폴리 #디아볼라피자 #불닭⠀#편의점신상 #편의점추천 #CU신상⠀#CU #씨유 #당신의_좋은친구_CU수정됨 · 5일",2025-01-15,"['#EVENT', '#맛폴리', '#디아볼라피자', '#불닭⠀', '#편의점신상', '#편의점추천', '#CU신상⠀', '#CU', '#씨유', '#당신의_좋은친구_CU수정됨']"
35,cu_official,cu_official인증됨⠀#EVENT동갑내기 친구가 된 우정잉과 윤수빈 아나운서그리고.. 성덕이 된 맛폴리(feat.김태균 선수)이 모든 것이 가능한 진실의 의자 #그르르갉 🪑🪑그르르갉 모아보기 2편 댓글 EVENT본인이 생각하는 두 만남의 킬포! 구간을 댓글에 남겨주세요!추첨을 통해 선물을 드립니다🎁⠀📌 이벤트 기간 : 1/15(수) ~ 1/22(수)📌 당첨자 발표 : 1/31(금)＊ 당첨자 개별 DM 발표📌 이벤트 경품 : CU모바일 상품권 5천원권(10명)⠀#우정잉 #윤수빈 #동갑 #동갑내기 #찐친 #짱친⠀#김태균 #김태균선수 #맛폴리 #권성준셰프⠀#그르르갉 #그르르갉_깊대 #CU그르르갉 #깊대 #진실의의자 ⠀#CU #씨유 #씨유튜브 #이벤트 #댓글이벤트수정됨 · 5일,2025-01-15,"['#EVENT동갑내기', '#그르르갉', '#우정잉', '#윤수빈', '#동갑', '#동갑내기', '#찐친', '#짱친⠀', '#김태균', '#김태균선수', '#맛폴리', '#권성준셰프⠀', '#그르르갉', '#그르르갉_깊대', '#CU그르르갉', '#깊대', '#진실의의자', '#CU', '#씨유', '#씨유튜브', '#이벤트', '#댓글이벤트수정됨']"
36,cu_official,cu_official인증됨⠀#EVENT딩동~♬CU덕후가 신상 리뷰를 공유합니다👀✨찐 CU덕후가 공유한 생생한 리뷰 확인해볼까요✨퐁실퐁실한 베이글과꾸덕한 치즈가 만났다스팀베이글 2종! 🧀퇴근 후 이만한 안주가 없지빠삭한 먹태부터 촉촉한 먹태까지취향저격 먹태구이 2종🌙빨-빨-빨간맛 궁금해 레드벨벳!깨물면 점점 꾸덕한 크림치즈 맛의연세우유 레드벨벳 생크림빵!크랩맛살 한입으로 입안 풍미 가득해지는명작 크랩맛살 유부초밥 🦀이 세상 쫀득함은 잊어라! 상상한 그 이상의 쫀득함HEYROO 쫀득편육 득템!✨가장 취향 저격인 신상을 골라주세요!추첨을 통해 선물을 드립니다~🎉✔CU 인스타그램 팔로우는 필수!✔기간 : 1/15(수) ~ 1/22(수)✔당첨자 발표 : 1/31(금) 당첨자 개별 DM 발표✔경품 : CU모바일상품권 3천원권 (10명)#맥앤치즈스팀베이글 #햄치즈스팀베이글#빠삭먹태구이 #촉촉먹태구이#연세우유레드벨벳생크림빵#명작크랩맛살유부초밥 #쫀득편육#편의점디저트 #취향저격 #CU리뷰꿀팁 #CU덕후 #편의점신상 #CU신상 #CU #씨유 #당신의_좋은친구_CU수정됨 · 2시간,2025-01-21,"['#EVENT딩동~♬CU덕후가', '#맥앤치즈스팀베이글', '#햄치즈스팀베이글', '#빠삭먹태구이', '#촉촉먹태구이', '#연세우유레드벨벳생크림빵', '#명작크랩맛살유부초밥', '#쫀득편육', '#편의점디저트', '#취향저격', '#CU리뷰꿀팁', '#CU덕후', '#편의점신상', '#CU신상', '#CU', '#씨유', '#당신의_좋은친구_CU수정됨']"
37,cu_official,"cu_official인증됨⠀CU에 도적 출몰?! (๑•́o•̀๑)⠀그냥 도적이 아니라 밥.도.적!⠀⠀우리의 입맛을 훔칠 던파 모바일 밥도적 콜라보💥⠀⠀🍱 매콤 한돈 김치제육 정식⠀🍙 국대 한돈김치제육 삼각김밥⠀🍙 명란 청양마요 삼각김밥⠀⠀🎁 밥도적 간편식 포켓CU 스탬프 #EVENT 🎁⠀⠀📌 이벤트 기간⠀~ 1/ 31(금)⠀⠀📌 참여방법 ⠀1.  밥도적 콜라보 상품 구매 시, 포켓CU 적립/결제 ⠀2.  대상상품 1개당 스탬프 1개 생성 ⠀3. 포켓CU 이벤트 페이지 내 참여하기 클릭시 참여 완료⠀※ 스탬프 1개 적립 시 1회 응모 가능⠀※ 1인당 최대 10회 응모 가능⠀⠀📌당첨자 발표⠀2/7(금)⠀⠀📌경품 안내⠀*참여 횟수에 따라 당첨 확률 UP⠀- 아이패드 프로 11 (3명)⠀- 애플워치 10 (5명)⠀- 에어팟 프로 (10명)⠀- 던파모바일 캐릭터 굿즈 (45명)⠀- CU 모바일 상품권 1만원 (50명)⠀⠀🎁 스크래치 쿠폰 #EVENT 🎁⠀⠀포장지의 스크래치를 긁어 쿠폰을 확인하고⠀쿠폰 번호를 입력해보세요!⠀⠀✔️인게임 아이템 100% 지급!⠀*ID당 5회 사용 가능⠀⠀🙎‍♀️점원 조끼 아바타 (도적 캐릭터 전용/ 분해 가능)⠀🍙삼각김밥 20개 (사용시, HP, MP, 30% 회복)⠀🎖️기념메달 1개(판매 시 100만 골드)⠀※ 자세한 내용은 포켓CU 이벤트 페이지에서 확인하세요!⠀⠀#던전앤파이터모바일이벤트 #던전앤파이터모바일⠀#매콤한돈김치제육도시락 #국대한돈김치제육주먹밥⠀#명란청양마요삼각김밥 #이벤트 #CU1월행사 #씨유1월행사⠀#CU신상 #CU #씨유 #당신의_좋은친구_CU⠀6일",2025-01-14,"['#EVENT', '#EVENT', '#던전앤파이터모바일이벤트', '#던전앤파이터모바일⠀', '#매콤한돈김치제육도시락', '#국대한돈김치제육주먹밥⠀', '#명란청양마요삼각김밥', '#이벤트', '#CU1월행사', '#씨유1월행사⠀', '#CU신상', '#CU', '#씨유', '#당신의_좋은친구_CU⠀6일']"
38,cu_official,cu_official인증됨⠀⠀⠀⠀#EVENT어떤 질문에도 막힘 없이!급식대가에 대한 궁금증시원하게 풀어드려요😉급식대가는 손이 계량기다⁉️실패한 메뉴가 없다⁉️대가다운 이유 있는 자신감✨가득모자의 티키타카 모먼트 가득급식대가 무물편이 궁금하다면지금 바로 <쓔요일에 만나>에서 확인해봐 👀‘쓔요일에 만나’ 퀴즈 #이벤트🎁영상 속 무물 중 ‘급식에 나오는 음식 중 편의점 음식으로 똑같이 만들어낼 수 있는 음식’으로급식대가가 꼽은 음식은 무엇일까요? 정답을 댓글로 남기면 추첨을 통해 선물을 드려요!🎁💜HINT1. ㅇㄱㅈ💜HINT2. 학창시절 급식 시간 맛나게 먹던 국!📌 이벤트 기간1/14(화) ~ 1/21(화)📌 이벤트 발표1/24(금)*당첨자 개별DM발표📌 이벤트 경품CU모바일상품권 3천원권(10명)#쓔요일에만나 #쓔요일 #급식대가 #이미영 #급식대가콜라보 #쿠킹 #무물 #댓글이벤트 #CU #씨유 #당신의_좋은친구_CU6일,2025-01-14,"['#EVENT어떤', '#이벤트🎁영상', '#쓔요일에만나', '#쓔요일', '#급식대가', '#이미영', '#급식대가콜라보', '#쿠킹', '#무물', '#댓글이벤트', '#CU', '#씨유', '#당신의_좋은친구_CU6일']"
39,cu_official,"cu_official인증됨⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀1포에 레몬 1개가 통째로💥⠀⠀스페인의 청정 자연에서 자란 ⠀유기농 레몬이 100% 쏘옥~들어가🍋🍋⠀⠀식전 혈당관리로 건강하게,⠀간편한 스틱으로 간편하게 즐겨봐💛⠀⠀뉴트)비비랩유기농레몬즙 1,500원⠀⠀지금 CU에서 만나보세요!!⠀⠀@아, 오늘부터 같이 혈당관리ㄱㄱ- ~(˘▾˘)~⠀⠀#비비랩유기농레몬즙 #레몬즙 #혈당관리⠀#CU신상 #CU #씨유 #당신의_좋은친구_CU수정됨 · 6일",2025-01-14,"['#비비랩유기농레몬즙', '#레몬즙', '#혈당관리⠀', '#CU신상', '#CU', '#씨유', '#당신의_좋은친구_CU수정됨']"
40,7elevenkorea,"7elevenkorea인증됨#세븐신상더 건강하게 디저트 즐기실 분?!⋆⁺당은 Down↓ 맛은 Up↑⋆⁺건강한데 맛있기까지!말해뭐행~말해뭐행~⠀당을 낮춰 더욱 부담없고 건강하게 즐길 수 있는세븐일레븐 X 디저트39 콜라보가 찾아왔습니다!⠀부드러워서 입에서 녹는 크림롤은 물론종류별로 골라먹는 우유 그리고 입맛저격 모나카까지!세븐일레븐에서 만나보세요 💙⠀디저트39 저당초코크림롤🏷️3,900원디저트39 저당딸기크림롤🏷️3,900원 (*1/22 출시 예정)디저트39 초코/커피/딸기/바나나우유 500ml🏷️2,200원(2+1 행사 진행중, 1/15~1/31)디저트39 저당팥모나카,저당슈크림모나카🏷️정상가 3,000원→할인가 2,000원 (1/8~1/31)⠀#세븐일레븐 #디저트396일",2025-01-14,"['#세븐신상더', '#세븐일레븐', '#디저트396일']"
41,7elevenkorea,"7elevenkorea인증됨#EVENT(빠) 동절기 인기 상품, 딸기샌드 2탄 출시 (밤)※ 당.도.최.고 ※ 산지직송 설향 딸기가 가득!✨⠀겨울엔 뭐다? 딸기다~🍓초코딸기샌드다~🤍부드럽고 진한 초코크림 속 다크초콜릿이 콕콕!믿고먹는 초코딸기샌드 즐기러 함께 가보아요 ~o(*≧▽≦)ツ~⠀🎁딸기러버들은 댓글에 딸기🍓이모티콘을 남겨주세요!추첨을 통해 세븐일레븐 모바일 상품권을 드립니다.(@7elevenkorea 팔로우 필수!)⠀☑️일정: 1/21(화)~1/30(목)☑️경품: 세븐일레븐 모바일 상품권 5,000원권(10명)☑️당첨발표: 2/6(목)⠀초코딸기샌드🏷️3,800원⠀#세븐일레븐 #초코딸기샌드수정됨 · 4시간",2025-01-20,"['#EVENT(빠)', '#세븐일레븐', '#초코딸기샌드수정됨']"
